Age (Months),Sex,Height (cm),Nutritional_Status
5,Female,68.9,normal
5,Female,61.9,normal
5,Female,78.5,Tall
5,Female,63.6,normal
5,Female,73.9,Tall
5,Female,61,normal
5,Female,60.4,normal
5,Female,63.8,normal
5,Female,60.9,normal
5,Female,53.6,severely stunted
5,Female,71.8,Tall
5,Female,65.9,normal
5,Female,74.9,Tall
5,Female,69.5,normal
5,Female,75.2,Tall
5,Female,53.8,severely stunted
5,Female,67.7,normal
5,Female,59.3,stunted
5,Female,73.6,Tall
5,Female,79,Tall
5,Female,77.5,Tall
5,Female,57,severely stunted
5,Female,67,normal
5,Female,76.2,Tall
5,Female,61.2,normal
5,Female,69.5,normal
5,Female,67.1,normal
5,Female,68.9,normal
5,Female,68.8,normal
5,Female,71.8,Tall
5,Female,58.1,stunted
5,Female,63.4,normal
5,Female,76,Tall
5,Female,76.1,Tall
5,Female,64.4,normal
5,Female,74.7,Tall
5,Female,67.7,normal
5,Female,69,normal
5,Female,77.3,Tall
5,Female,72.3,Tall
5,Female,76.5,Tall
5,Female,62.1,normal
5,Female,70,normal
5,Female,67.5,normal
5,Female,57.8,stunted
5,Female,64.9,normal
5,Female,78.3,Tall
5,Female,76.1,Tall
5,Female,63.4,normal
5,Female,66.5,normal
5,Female,74.6,Tall
5,Female,78.7,Tall
5,Female,68.5,normal
5,Female,65.2,normal
5,Female,65.6,normal
5,Female,63.3,normal
5,Female,52.3,severely stunted
5,Female,62.7,normal
5,Female,62.6,normal
5,Female,60.5,normal
5,Female,56.8,severely stunted
5,Female,77.6,Tall
5,Female,53,severely stunted
5,Female,54.2,severely stunted
5,Female,64.4,normal
5,Female,64.2,normal
5,Female,68.2,normal
5,Female,67.5,normal
5,Female,68.4,normal
5,Female,77.3,Tall
5,Female,61,normal
5,Female,55.1,severely stunted
5,Female,78.6,Tall
5,Female,60.7,normal
5,Female,58.9,stunted
5,Female,59.4,stunted
5,Female,63.4,normal
5,Female,61.1,normal
5,Female,75,Tall
5,Female,73.9,Tall
5,Female,74.3,Tall
5,Female,64.7,normal
5,Female,74.8,Tall
5,Female,77.6,Tall
5,Female,59.7,normal
5,Female,52.6,severely stunted
5,Female,65.3,normal
5,Female,63.8,normal
5,Female,75.8,Tall
5,Female,56.7,severely stunted
5,Female,75.7,Tall
5,Female,58.7,stunted
5,Female,52.4,severely stunted
5,Female,71.8,Tall
5,Female,66.2,normal
5,Female,57.7,stunted
5,Female,62.4,normal
5,Female,59.9,normal
5,Female,68.7,normal
5,Female,67,normal
5,Female,60.9,normal
5,Female,69.2,normal
5,Female,65.5,normal
5,Female,77.7,Tall
5,Female,63.1,normal
5,Female,57.6,stunted
5,Female,76.6,Tall
5,Female,56.7,severely stunted
5,Female,70.6,normal
5,Female,68,normal
5,Female,78,Tall
5,Female,73.8,Tall
5,Female,71.4,Tall
5,Female,66.1,normal
5,Female,67.4,normal
5,Female,55.9,severely stunted
5,Female,65.5,normal
5,Female,77.4,Tall
5,Female,53.3,severely stunted
5,Female,69.2,normal
5,Female,65.4,normal
5,Female,65.9,normal
5,Female,55.9,severely stunted
5,Female,73.7,Tall
5,Female,63.6,normal
5,Female,78.5,Tall
5,Female,54.6,severely stunted
5,Female,76.9,Tall
5,Female,54.3,severely stunted
5,Female,71.9,Tall
5,Female,56.9,severely stunted
5,Female,76.3,Tall
5,Female,68.9,normal
5,Female,76.8,Tall
5,Female,60.4,normal
5,Female,55.5,severely stunted
5,Female,54.9,severely stunted
5,Female,57.2,severely stunted
5,Female,57.7,stunted
5,Female,60.6,normal
5,Female,62.4,normal
5,Female,61.5,normal
5,Female,68.5,normal
5,Female,78.4,Tall
5,Female,62,normal
5,Female,65.4,normal
5,Female,67.1,normal
5,Female,77.3,Tall
5,Female,67.7,normal
5,Female,53.2,severely stunted
5,Female,60.8,normal
5,Female,77.3,Tall
5,Female,78.4,Tall
5,Female,55.2,severely stunted
5,Female,66,normal
5,Female,57.3,severely stunted
5,Female,57.8,stunted
5,Female,54.2,severely stunted
5,Female,58.9,stunted
5,Female,61.6,normal
5,Female,57.7,stunted
5,Female,55.6,severely stunted
5,Female,53.4,severely stunted
5,Female,75.7,Tall
5,Female,62.6,normal
5,Female,59.7,normal
5,Female,64.8,normal
5,Female,64.2,normal
5,Female,54.4,severely stunted
5,Female,69.5,normal
5,Female,59.4,stunted
5,Female,63.3,normal
5,Female,61.5,normal
5,Female,74,Tall
5,Female,76.7,Tall
5,Female,53.9,severely stunted
5,Female,57.2,severely stunted
5,Female,61.9,normal
5,Female,62.9,normal
5,Female,78.3,Tall
5,Female,62.1,normal
5,Female,59,stunted
5,Female,67.8,normal
5,Female,67.9,normal
5,Female,67,normal
5,Female,77.4,Tall
5,Female,75.5,Tall
5,Female,70.1,normal
5,Female,61.9,normal
5,Female,53.1,severely stunted
5,Female,77,Tall
5,Female,77.9,Tall
5,Female,72,Tall
5,Female,63.9,normal
5,Female,75.6,Tall
5,Female,77.2,Tall
5,Female,61.2,normal
5,Female,70,normal
5,Female,59.5,stunted
5,Female,69.3,normal
5,Female,74.2,Tall
5,Female,74.2,Tall
5,Female,76.3,Tall
5,Female,63.7,normal
5,Female,73.6,Tall
5,Female,62.7,normal
5,Female,76.7,Tall
5,Female,60.8,normal
5,Female,65.8,normal
5,Female,73.6,Tall
5,Female,60.4,normal
5,Female,53.9,severely stunted
5,Female,57.2,severely stunted
5,Female,76.8,Tall
5,Female,76.2,Tall
5,Female,68.8,normal
5,Female,65.4,normal
5,Female,64.1,normal
5,Female,71.7,Tall
5,Female,69.8,normal
5,Female,55.8,severely stunted
5,Female,71.6,Tall
5,Female,58.2,stunted
5,Female,73.6,Tall
5,Female,68.6,normal
5,Female,57.3,severely stunted
5,Female,73.7,Tall
5,Female,59.8,normal
5,Female,66.1,normal
5,Female,59.4,stunted
5,Female,52.4,severely stunted
5,Female,72.4,Tall
5,Female,66.7,normal
5,Female,63.7,normal
5,Female,70.1,normal
5,Female,56.6,severely stunted
5,Female,65,normal
5,Female,74.9,Tall
5,Female,53.2,severely stunted
5,Female,74.9,Tall
5,Female,74.5,Tall
5,Female,59.6,stunted
5,Female,53.7,severely stunted
5,Female,78,Tall
6,Female,73.5,Tall
6,Female,69.2,normal
6,Female,73.7,Tall
6,Female,69.7,normal
6,Female,60.7,stunted
6,Female,67.4,normal
6,Female,57.4,severely stunted
6,Female,80.3,Tall
6,Female,78,Tall
6,Female,69.7,normal
6,Female,58.9,stunted
6,Female,57.8,severely stunted
6,Female,68.1,normal
6,Female,81,Tall
6,Female,61.1,stunted
6,Female,72.5,normal
6,Female,70.7,normal
6,Female,66.7,normal
6,Female,81,Tall
6,Female,71.9,normal
6,Female,76.4,Tall
6,Female,66.4,normal
6,Female,57.8,severely stunted
6,Female,72.8,Tall
6,Female,80.8,Tall
6,Female,59.8,stunted
6,Female,54.5,severely stunted
6,Female,60.3,stunted
6,Female,75.7,Tall
6,Female,76.5,Tall
6,Female,67.7,normal
6,Female,78.2,Tall
6,Female,62.8,normal
6,Female,72.8,Tall
6,Female,74.8,Tall
6,Female,72.7,Tall
6,Female,79.5,Tall
6,Female,81,Tall
6,Female,70,normal
6,Female,69.2,normal
6,Female,80.1,Tall
6,Female,67.1,normal
6,Female,71.4,normal
6,Female,80.5,Tall
6,Female,74.3,Tall
6,Female,61.7,normal
6,Female,62.4,normal
6,Female,80.9,Tall
6,Female,75.2,Tall
6,Female,66.1,normal
6,Female,66.8,normal
6,Female,77.4,Tall
6,Female,67.1,normal
6,Female,76.3,Tall
6,Female,79.7,Tall
6,Female,78,Tall
6,Female,76,Tall
6,Female,75.5,Tall
6,Female,80.6,Tall
6,Female,74.5,Tall
6,Female,78.7,Tall
6,Female,69.4,normal
6,Female,77.6,Tall
6,Female,78,Tall
6,Female,72.7,Tall
6,Female,54.6,severely stunted
6,Female,74.8,Tall
6,Female,77.5,Tall
6,Female,63.3,normal
6,Female,55.9,severely stunted
6,Female,69.7,normal
6,Female,69.2,normal
6,Female,70.5,normal
6,Female,80.8,Tall
6,Female,74.3,Tall
6,Female,58.9,stunted
6,Female,80.5,Tall
6,Female,70.7,normal
6,Female,74.9,Tall
6,Female,73.5,Tall
6,Female,59.3,stunted
6,Female,61.3,normal
6,Female,66.2,normal
6,Female,60,stunted
6,Female,78.2,Tall
6,Female,73.1,Tall
6,Female,80,Tall
6,Female,55.3,severely stunted
6,Female,77.9,Tall
6,Female,57.9,severely stunted
6,Female,56.1,severely stunted
6,Female,65.6,normal
6,Female,57,severely stunted
6,Female,61.9,normal
6,Female,62.3,normal
6,Female,68.8,normal
6,Female,70,normal
6,Female,65.7,normal
6,Female,67.7,normal
6,Female,73.3,Tall
6,Female,59.7,stunted
6,Female,72,normal
6,Female,60.5,stunted
6,Female,61.9,normal
6,Female,60,stunted
6,Female,74.3,Tall
6,Female,64.1,normal
6,Female,67,normal
6,Female,70,normal
6,Female,55.5,severely stunted
6,Female,64,normal
6,Female,78.5,Tall
6,Female,59.9,stunted
6,Female,61.4,normal
6,Female,58.7,severely stunted
6,Female,69.7,normal
6,Female,74.6,Tall
6,Female,64.2,normal
6,Female,59.1,stunted
6,Female,62,normal
6,Female,77.3,Tall
6,Female,73.6,Tall
6,Female,55.1,severely stunted
6,Female,72.5,normal
6,Female,57.6,severely stunted
6,Female,61.5,normal
6,Female,64.5,normal
6,Female,72.8,Tall
6,Female,78.7,Tall
6,Female,74.5,Tall
6,Female,77,Tall
6,Female,73.2,Tall
6,Female,76.7,Tall
6,Female,57.3,severely stunted
6,Female,75.7,Tall
6,Female,56.1,severely stunted
6,Female,54.4,severely stunted
6,Female,74.8,Tall
6,Female,57,severely stunted
6,Female,72,normal
6,Female,56.6,severely stunted
6,Female,58.4,severely stunted
6,Female,66.7,normal
6,Female,64.7,normal
6,Female,77.1,Tall
6,Female,69.1,normal
6,Female,61.2,stunted
6,Female,69.5,normal
6,Female,65.3,normal
6,Female,54.4,severely stunted
6,Female,75,Tall
6,Female,69.4,normal
6,Female,71.9,normal
6,Female,57.8,severely stunted
6,Female,76.1,Tall
6,Female,60.9,stunted
6,Female,59.2,stunted
6,Female,80.6,Tall
6,Female,56.2,severely stunted
6,Female,64.3,normal
6,Female,54.5,severely stunted
6,Female,55.7,severely stunted
6,Female,57,severely stunted
6,Female,76.5,Tall
6,Female,62.3,normal
6,Female,80.8,Tall
6,Female,54.3,severely stunted
6,Female,75.2,Tall
6,Female,66.7,normal
6,Female,67.6,normal
6,Female,69.7,normal
6,Female,75.2,Tall
6,Female,62.9,normal
6,Female,73.8,Tall
6,Female,60,stunted
6,Female,59.7,stunted
6,Female,56.6,severely stunted
6,Female,54.1,severely stunted
6,Female,60.6,stunted
6,Female,62.7,normal
6,Female,65.2,normal
6,Female,79.1,Tall
6,Female,68.5,normal
6,Female,72.5,normal
6,Female,70.2,normal
6,Female,64.8,normal
6,Female,64.8,normal
6,Female,77.2,Tall
6,Female,54.2,severely stunted
6,Female,73.8,Tall
6,Female,60.3,stunted
6,Female,67.3,normal
6,Female,69.6,normal
6,Female,78.8,Tall
6,Female,72,normal
6,Female,59.3,stunted
6,Female,77.5,Tall
6,Female,75.1,Tall
6,Female,63.5,normal
6,Female,79.3,Tall
6,Female,71,normal
6,Female,68.5,normal
6,Female,78.4,Tall
6,Female,69.7,normal
6,Female,80.5,Tall
6,Female,72.4,normal
6,Female,80.6,Tall
6,Female,60.9,stunted
6,Female,70.8,normal
6,Female,69.6,normal
6,Female,75.9,Tall
6,Female,69.9,normal
6,Female,80,Tall
6,Female,72.8,Tall
6,Female,72.2,normal
6,Female,79.9,Tall
6,Female,70.2,normal
6,Female,79.4,Tall
6,Female,73,Tall
6,Female,75.9,Tall
6,Female,69.1,normal
6,Female,79.4,Tall
6,Female,54.4,severely stunted
6,Female,79.9,Tall
6,Female,58,severely stunted
6,Female,79.9,Tall
6,Female,62,normal
6,Female,75.4,Tall
6,Female,54.6,severely stunted
6,Female,63.8,normal
6,Female,70.3,normal
6,Female,65.6,normal
6,Female,61.7,normal
6,Female,71,normal
6,Female,54.9,severely stunted
6,Female,66.2,normal
6,Female,65.8,normal
6,Female,70,normal
6,Female,65.2,normal
6,Female,69.7,normal
6,Female,66.6,normal
6,Female,76.4,Tall
6,Female,71.4,normal
6,Female,65,normal
6,Female,64.7,normal
6,Female,70.4,normal
6,Female,61,stunted
6,Female,70.8,normal
6,Female,79.9,Tall
6,Female,65.1,normal
6,Female,57.8,severely stunted
6,Female,72.1,normal
6,Female,68.6,normal
6,Female,61.7,normal
6,Female,61.1,stunted
6,Female,72.9,Tall
6,Female,65.2,normal
6,Female,68.8,normal
6,Female,80.7,Tall
6,Female,57.4,severely stunted
6,Female,80.4,Tall
6,Female,54.2,severely stunted
6,Female,70.6,normal
6,Female,70.4,normal
6,Female,70,normal
6,Female,66.6,normal
6,Female,55.3,severely stunted
6,Female,78.8,Tall
6,Female,74.4,Tall
6,Female,67.1,normal
6,Female,80,Tall
6,Female,64.8,normal
6,Female,76.6,Tall
6,Female,73.6,Tall
6,Female,77,Tall
6,Female,56.3,severely stunted
6,Female,56.3,severely stunted
6,Female,68.7,normal
6,Female,58.2,severely stunted
6,Female,80,Tall
6,Female,64.7,normal
6,Female,67.3,normal
6,Female,69.2,normal
6,Female,74.4,Tall
6,Female,66.6,normal
6,Female,74.5,Tall
6,Female,63.5,normal
6,Female,79.3,Tall
6,Female,57.1,severely stunted
6,Female,70.6,normal
6,Female,54.9,severely stunted
6,Female,67.1,normal
6,Female,70.7,normal
6,Female,62.9,normal
6,Female,78,Tall
6,Female,64.4,normal
6,Female,77.4,Tall
6,Female,77.1,Tall
6,Female,78.4,Tall
6,Female,80.6,Tall
6,Female,75.2,Tall
6,Female,58,severely stunted
6,Female,75,Tall
6,Female,59.2,stunted
6,Female,74.9,Tall
6,Female,64.9,normal
6,Female,80.1,Tall
6,Female,64.3,normal
6,Female,68.7,normal
6,Female,70.9,normal
6,Female,66.2,normal
6,Female,65.4,normal
6,Female,58.1,severely stunted
6,Female,63.4,normal
6,Female,58.5,severely stunted
6,Female,61.5,normal
6,Female,72.9,Tall
6,Female,70.7,normal
6,Female,71.6,normal
6,Female,71.7,normal
6,Female,66.6,normal
6,Female,77.2,Tall
6,Female,57.7,severely stunted
6,Female,59.2,stunted
6,Female,70.5,normal
6,Female,64.1,normal
6,Female,80.6,Tall
6,Female,57.5,severely stunted
6,Female,79.2,Tall
6,Female,68.1,normal
6,Female,75.2,Tall
6,Female,64.1,normal
6,Female,73.4,Tall
6,Female,66.6,normal
6,Female,56.6,severely stunted
6,Female,61.6,normal
6,Female,71.6,normal
6,Female,66.7,normal
6,Female,55.3,severely stunted
6,Female,67,normal
6,Female,63.7,normal
6,Female,64.4,normal
6,Female,74.2,Tall
6,Female,71.7,normal
6,Female,78.4,Tall
6,Female,77.5,Tall
6,Female,66.1,normal
6,Female,57.4,severely stunted
6,Female,56.9,severely stunted
6,Female,59.7,stunted
6,Female,59.9,stunted
6,Female,75.5,Tall
6,Female,57.5,severely stunted
6,Female,78.1,Tall
6,Female,69.8,normal
6,Female,75.3,Tall
6,Female,76.6,Tall
6,Female,56.9,severely stunted
6,Female,62.6,normal
6,Female,80.9,Tall
6,Female,55.9,severely stunted
6,Female,71.1,normal
6,Female,59.6,stunted
6,Female,70.6,normal
6,Female,77.5,Tall
6,Female,76.5,Tall
6,Female,67.2,normal
6,Female,69,normal
6,Female,75.2,Tall
6,Female,72.8,Tall
6,Female,64.3,normal
6,Female,67.1,normal
6,Female,67.2,normal
6,Female,56.3,severely stunted
6,Female,73.5,Tall
6,Female,54.6,severely stunted
6,Female,65.9,normal
6,Female,75,Tall
6,Female,70,normal
6,Female,61.3,normal
6,Female,70.5,normal
6,Female,66.1,normal
6,Female,79.7,Tall
6,Female,78.8,Tall
6,Female,68.2,normal
6,Female,54.9,severely stunted
6,Female,74.8,Tall
6,Female,66.9,normal
6,Female,75.5,Tall
6,Female,80.2,Tall
6,Female,54.2,severely stunted
6,Female,57,severely stunted
6,Female,66.1,normal
6,Female,65.4,normal
6,Female,60,stunted
6,Female,65.8,normal
6,Female,68.1,normal
6,Female,57.6,severely stunted
6,Female,62.4,normal
6,Female,57.1,severely stunted
6,Female,55.3,severely stunted
6,Female,70.3,normal
6,Female,59.9,stunted
6,Female,74.6,Tall
6,Female,74,Tall
6,Female,66.6,normal
6,Female,62.5,normal
6,Female,71.5,normal
6,Female,55.1,severely stunted
6,Female,74.1,Tall
6,Female,70.9,normal
6,Female,71.5,normal
6,Female,69.6,normal
6,Female,63.7,normal
6,Female,77.7,Tall
6,Female,71.3,normal
6,Female,63.3,normal
6,Female,68.6,normal
6,Female,54.6,severely stunted
6,Female,59.8,stunted
6,Female,59,stunted
6,Female,56.4,severely stunted
6,Female,78.5,Tall
6,Female,60,stunted
6,Female,54.4,severely stunted
6,Female,68.7,normal
6,Female,74.8,Tall
6,Female,66.8,normal
6,Female,59.6,stunted
6,Female,63.7,normal
6,Female,57.7,severely stunted
6,Female,54.2,severely stunted
6,Female,75.1,Tall
6,Female,56.5,severely stunted
6,Female,71.3,normal
6,Female,55.7,severely stunted
6,Female,70.3,normal
6,Female,79.7,Tall
6,Female,70.9,normal
6,Female,54.1,severely stunted
6,Female,76.2,Tall
6,Female,76.6,Tall
6,Female,77.6,Tall
6,Female,79,Tall
6,Female,68.6,normal
6,Female,61.3,normal
6,Female,70.9,normal
6,Female,79.4,Tall
6,Female,74.5,Tall
6,Female,69.5,normal
6,Female,66.5,normal
6,Female,66,normal
6,Female,62,normal
6,Female,62.9,normal
6,Female,78.9,Tall
6,Female,71.9,normal
6,Female,56.6,severely stunted
6,Female,75.8,Tall
6,Female,56.7,severely stunted
6,Female,66.1,normal
6,Female,69.5,normal
6,Female,66.1,normal
6,Female,70.9,normal
6,Female,72.5,normal
6,Female,71.2,normal
6,Female,67.3,normal
6,Female,72.7,Tall
6,Female,54.2,severely stunted
6,Female,74.5,Tall
6,Female,80.8,Tall
6,Female,62.4,normal
6,Female,73.4,Tall
6,Female,57.8,severely stunted
6,Female,55,severely stunted
6,Female,73.8,Tall
6,Female,65.6,normal
6,Female,56,severely stunted
6,Female,57.9,severely stunted
6,Female,61.5,normal
6,Female,76.1,Tall
6,Female,60.9,stunted
6,Female,70.1,normal
6,Female,73.9,Tall
6,Female,78,Tall
6,Female,76.2,Tall
6,Female,79.8,Tall
6,Female,78.7,Tall
6,Female,74.6,Tall
6,Female,58.9,stunted
6,Female,80.9,Tall
6,Female,70.3,normal
6,Female,60.8,stunted
6,Female,58,severely stunted
6,Female,70.2,normal
6,Female,56.3,severely stunted
6,Female,76.9,Tall
6,Female,58.9,stunted
6,Female,74.8,Tall
6,Female,75.3,Tall
6,Female,64.6,normal
6,Female,56.7,severely stunted
6,Female,69.8,normal
6,Female,70.1,normal
6,Female,67.7,normal
6,Female,67.6,normal
6,Female,58.3,severely stunted
6,Female,70.9,normal
6,Female,64.8,normal
6,Female,78.5,Tall
6,Female,64.8,normal
6,Female,71.7,normal
6,Female,70.9,normal
6,Female,67.9,normal
6,Female,63.7,normal
6,Female,79.2,Tall
6,Female,74.7,Tall
6,Female,71.1,normal
6,Female,56.2,severely stunted
6,Female,65.3,normal
6,Female,65.6,normal
6,Female,61.2,stunted
6,Female,74.1,Tall
6,Female,55,severely stunted
6,Female,71.5,normal
6,Female,78.2,Tall
6,Female,68.4,normal
6,Female,68.3,normal
6,Female,59.3,stunted
6,Female,57.9,severely stunted
6,Female,61.2,stunted
6,Female,69,normal
6,Female,67,normal
6,Female,69.1,normal
6,Female,62.8,normal
6,Female,74.4,Tall
6,Female,66.3,normal
6,Female,67.3,normal
6,Female,62.1,normal
6,Female,71,normal
6,Female,63.1,normal
6,Female,68,normal
6,Female,75.5,Tall
6,Female,68.7,normal
6,Female,74.3,Tall
6,Female,62.1,normal
6,Female,78.7,Tall
6,Female,71.8,normal
6,Female,68.1,normal
6,Female,72.2,normal
6,Female,55.5,severely stunted
6,Female,80.3,Tall
6,Female,66.6,normal
6,Female,77.8,Tall
6,Female,80.6,Tall
6,Female,64.6,normal
6,Female,58.5,severely stunted
6,Female,55.4,severely stunted
6,Female,71.8,normal
6,Female,78.3,Tall
6,Female,69.6,normal
6,Female,67.9,normal
6,Female,54.7,severely stunted
6,Female,60,stunted
6,Female,66.1,normal
6,Female,54,severely stunted
6,Female,73.5,Tall
6,Female,72.8,Tall
6,Female,75.3,Tall
6,Female,69.7,normal
6,Female,77.4,Tall
6,Female,65.3,normal
6,Female,65.1,normal
6,Female,72.7,Tall
6,Female,69.2,normal
6,Female,65.7,normal
6,Female,76,Tall
6,Female,67,normal
6,Female,69.2,normal
6,Female,72.3,normal
6,Female,65.7,normal
6,Female,68.5,normal
6,Female,70.2,normal
6,Female,77.4,Tall
6,Female,77.7,Tall
6,Female,68.9,normal
6,Female,74.3,Tall
6,Female,66.2,normal
6,Female,76.5,Tall
6,Female,63.6,normal
6,Female,65,normal
6,Female,62.3,normal
6,Female,73.7,Tall
6,Female,71.5,normal
6,Female,69.1,normal
6,Female,74.6,Tall
6,Female,61.3,normal
6,Female,68.2,normal
6,Female,67.4,normal
6,Female,56.7,severely stunted
6,Female,68.2,normal
6,Female,61.9,normal
6,Female,62.3,normal
6,Female,55.7,severely stunted
6,Female,62.8,normal
6,Female,70.2,normal
6,Female,75.8,Tall
6,Female,76.2,Tall
6,Female,76.8,Tall
6,Female,56.7,severely stunted
6,Female,59.7,stunted
6,Female,67.6,normal
6,Female,77.7,Tall
6,Female,72.3,normal
6,Female,55.7,severely stunted
6,Female,78.8,Tall
6,Female,60.4,stunted
6,Female,58.4,severely stunted
6,Female,71.6,normal
6,Female,58.1,severely stunted
6,Female,72.3,normal
6,Female,76.7,Tall
6,Female,58.5,severely stunted
6,Female,70.5,normal
6,Female,77.7,Tall
6,Female,73.9,Tall
6,Female,72.3,normal
6,Female,58.7,severely stunted
6,Female,69.3,normal
6,Female,56.2,severely stunted
6,Female,59.4,stunted
6,Female,61.4,normal
6,Female,81,Tall
6,Female,58.6,severely stunted
6,Female,61,stunted
6,Female,75.5,Tall
6,Female,70.9,normal
6,Female,65.4,normal
6,Female,61.7,normal
6,Female,62.4,normal
6,Female,56,severely stunted
6,Female,68.9,normal
6,Female,63.1,normal
6,Female,55.3,severely stunted
6,Female,64.6,normal
6,Female,59.4,stunted
6,Female,55.8,severely stunted
6,Female,54.3,severely stunted
6,Female,60.8,stunted
6,Female,59,stunted
6,Female,54.4,severely stunted
6,Female,71.2,normal
6,Female,54.9,severely stunted
6,Female,65.1,normal
6,Female,76.8,Tall
6,Female,69.7,normal
6,Female,60.8,stunted
6,Female,68,normal
6,Female,59.2,stunted
6,Female,59.1,stunted
6,Female,62.1,normal
6,Female,69.4,normal
6,Female,70.5,normal
6,Female,64,normal
6,Female,63.6,normal
6,Female,67.8,normal
6,Female,78,Tall
6,Female,73.6,Tall
6,Female,55.9,severely stunted
6,Female,65.7,normal
6,Female,66.4,normal
6,Female,66.9,normal
6,Female,72.8,Tall
6,Female,57.5,severely stunted
6,Female,60.7,stunted
6,Female,55.4,severely stunted
6,Female,80.3,Tall
6,Female,69,normal
6,Female,77.3,Tall
6,Female,81,Tall
6,Female,59.1,stunted
6,Female,77.3,Tall
6,Female,69.3,normal
6,Female,76.9,Tall
6,Female,59.1,stunted
